power,L_over_R_H,N_eff,sigma_0_eff,L_metres,L_over_l_P
4,1.1797400156461678e-17,1.9370696741551493e+54,7.185010033900027e-28,1651636021.904635,1.0218907424290318e+44
4,1.4857757146481137e-17,4.873186379629999e+54,4.5299508417441685e-28,2080086000.5073593,1.286978849567277e+44
4,1.871199963518206e-17,1.2259727054457884e+55,2.8560091818662147e-28,2619679948.9254885,1.6208333146226855e+44
4,2.3566069016680964e-17,3.084242951964175e+55,1.800635091166519e-28,3299249662.335335,2.041292780121537e+44
4,2.967932982719765e-17,7.759189535367129e+55,1.1352508080599502e-28,4155106175.807671,2.5708234008913636e+44
4,3.7378428212532e-17,1.952019447994836e+56,7.157443523806042e-29,5232979949.75448,3.2377192644443357e+44
4,4.7074745412852483e-17,4.910796298997453e+56,4.512570916731534e-29,6590464357.799348,4.077614211742174e+44
4,5.928637884623246e-17,1.2354344274089875e+57,2.8450516180535495e-29,8300093038.472545,5.135385838541903e+44
4,7.466582529279703e-17,3.1080462953408764e+57,1.793726649120923e-29,10453215540.991585,6.4675534126679175e+44
4,9.403484535822447e-17,7.819072837594545e+57,1.1308952257139364e-29,13164878350.151426,8.145297833665744e+44
4,1.184283721082532e-16,1.9670846000993514e+58,7.129982777305315e-30,16579972095.155449,1.0258264998502988e+45
4,1.491498100175714e-16,4.948696481433997e+58,4.49525767275011e-30,20880973402.46,1.2919355796245022e+45
4,1.8784067898816755e-16,1.244969172353865e+59,2.834136094793743e-30,26297695058.343456,1.6270758672575462e+45
4,2.3656832468360763e-16,3.1320333464101087e+59,1.7868447124854078e-30,33119565455.70507,2.0491547098511725e+45
4,2.979363817521925e-16,7.87941830276686e+59,1.1265563542986153e-30,41711093445.306946,2.5807247894241284e+45
4,3.752238922531414e-16,1.982266020926583e+60,7.102627388617868e-31,52531344915.4398,3.250189166650052e+45
4,4.725605127161043e-16,4.986889167110605e+60,4.478010853966799e-31,66158471780.25461,4.0933189243191576e+45
4,5.951471715661725e-16,1.2545775038518993e+61,2.8232624507909867e-31,83320604019.26416,5.155164501843098e+45
4,7.495339671683464e-16,3.15620552297759e+61,1.7799891795674697e-31,104934755403.5685,6.492462847976866e+45
4,9.439701552486736e-16,7.94022949773125e+61,1.1222341296996665e-31,132155821734.8143,8.176669011685303e+45
4,1.1888449263568426e-15,1.9975646078067227e+62,7.075376953520581e-32,166438289689.95798,1.029777415630318e+46
4,1.4972425251644552e-15,5.0253766134872575e+62,4.4608302055300646e-32,209613953523.02374,1.296911400261863e+46
4,1.8856413729505683e-15,1.2642599898239775e+63,2.812430525368406e-32,263989792213.07956,1.633342462749254e+46
4,2.3747945490609807e-15,3.180564253791269e+63,1.7731599490647674e-32,332471236868.5373,2.057046919381764e+46
4,2.990838677571634e-15,8.001510016862838e+63,1.1179284880487549e-32,418717414860.02875,2.590664312624114e+46
4,3.766690469622071e-15,2.0129812649953176e+64,7.048231069341196e-33,527336665747.08997,3.262707096015727e+46
4,4.7438055420165415e-15,5.064161095446405e+64,4.4437154735661426e-33,664132775882.3158,4.109084122754861e+46
4,5.9743934899765596e-15,1.2740172025740431e+65,2.80164015846559e-33,836415088596.7184,5.175019341605863e+46
4,7.524207570679812e-15,3.2051109786257828e+65,1.7663569200636224e-33,1053389059895.1737,6.517468220640763e+46
4,9.47605805704948e-15,8.063263482277173e+65,1.1136393657225856e-33,1326648127986.9272,8.208161014115515e+46
4,1.1934236988687872e-14,2.028516903726708e+66,7.021189334952375e-34,1670793178416.302,1.0337435481506953e+47
4,1.5030090744981397e-14,5.103244905427418e+66,4.426666405175299e-34,2104212704297.3958,1.301906385005705e+47
4,1.892903819628378e-14,1.2838497188229277e+67,2.7908911906362248e-34,2650065347479.7295,1.6396331936976092e+47
4,2.383940942978039e-14,3.229847148367561e+67,1.759579992037527e-34,3337517320169.255,2.0649695253343405e+47
4,3.002357732429774e-14,8.125493544044271e+67,1.109366699341967e-34,4203300825401.6836,2.6006421173649475e+47
4,3.781197676071748e-14,2.0441724422678931e+68,6.994251350765777e-35,5293676746500.447,3.2752732375153966e+47
4,4.762076054794317e-14,5.142630353562086e+68,4.409682748428095e-35,6666906476712.044,4.124910040007328e+47
4,5.997403546276564e-14,1.2937581197424354e+69,2.780183463045742e-35,8396364964787.19,5.194950651219758e+47
4,7.553186652841955e-14,3.2547742251007846e+69,1.7528290648456046e-35,10574461313978.736,6.5425699001573e+47
4,9.512554586740841e-14,8.188203880404405e+69,1.1051104257708725e-35,13317576421437.178,8.239774306305118e+47
4,1.19802010627764e-13,2.059948805972804e+70,6.967416718726147e-36,16772281487886.96,1.0377249560178908e+48
4,1.508797833387497e-13,5.1823197678111596e+70,4.3927642523616626e-36,21123169667424.957,1.3069206076655575e+48
4,1.9001942372303016e-13,1.3037429909896934e+71,2.769516817468967e-36,26602719321224.223,1.6459481530590297e+48
4,2.393122563741063e-13,3.2798936821929607e+71,1.746104038731359e-36,33503715892374.88,2.072922644779127e+48
4,3.0139211523102797e-13,8.251398197985511e+71,1.1008704821155057e-36,42194896132343.914,2.610658351085931e+48
4,3.795760756249481e-13,2.075846927337002e+72,6.940685042305439e-37,53140650587492.734,3.2878877768355074e+48
4,4.780416935472758e-13,5.222315494101958e+72,4.375910666975993e-37,66925837096618.62,4.140796909931825e+48
4,6.020502224575072e-13,1.313804922741773e+73,2.7588910962877853e-37,84287031144051.0,5.214958725204315e+48
4,7.582277346385647e-13,3.3052070043832893e+73,1.7394048143208525e-37,106151882849399.05,6.56776825744694e+48
4,9.549191680860103e-13,8.315080232022254e+73,1.0966468057233745e-37,133688683532041.44,8.271509355395122e+48
4,1.2026342165032612e-12,2.0918677460527934e+74,6.914055926496949e-38,168368790310456.56,1.0417216980640836e+49
4,1.5146088873714398e-12,5.262619896467022e+74,4.359121743230247e-38,212045244232001.56,1.311954142335223e+49
4,1.9075127334848534e-12,1.3239445097305696e+75,2.748306142488808e-38,267051782687879.47,1.6522874341479498e+49
4,2.402339547024283e-12,3.3307156878695606e+75,1.7327312926214716e-38,336327536583399.6,2.0809063952371353e+49
4,3.0255291080826583e-12,8.379253746576807e+75,1.092439334182364e-38,423574075131572.1,2.6207131617942225e+49
4,3.81037992534994e-12,2.1080122090647728e+76,6.887528977809488e-39,533453189548991.56,3.3005509003776725e+49
4,4.798828455070064e-12,5.3032353571838546e+76,4.342397233039071e-39,671835983709809.0,4.156744967284302e+49
4,6.0436898661949605e-12,1.3341623512779574e+77,2.7377617996610558e-39,846116581267294.5,5.235043859213395e+49
4,7.611480081176264e-12,3.3564212403968145e+77,1.7260833750204037e-39,1065607211364677.0,6.593063664859053e+49
4,9.585969880783621e-12,8.443922534761367e+77,1.0882480053198128e-39,1342035783309707.0,8.303366630325703e+49
4,1.2072660977271007e-11,2.124281270625793e+78,6.861103804261562e-40,1690172536817941.0,1.0457338333480429e+50
4,1.52044232231833e-11,5.344164276915722e+78,4.325736889268933e-40,2128619251245662.2,1.3170070633938716e+50
4,1.9148594165354596e-11,1.3444590513312117e+79,2.7272579119936474e-40,2680803183149643.5,1.6586511306381996e+50
4,2.4115920290245893e-11,3.3823251813464546e+79,1.7194609632831811e-40,3376228840634425.0,2.0889208946821047e+50
4,3.037181771274509e-11,8.509090418962312e+79,1.0840727572015966e-40,4252054479784312.5,2.6308066980670207e+50
4,3.8250553993966034e-11,2.1406758923533716e+80,6.83478001537558e-41,5355077559155245.0,3.313262795261419e+50
4,4.817310885648245e-11,5.38540907485355e+80,4.309140465734472e-41,6744235239907543.0,4.1727544477248594e+50
4,6.066966813773694e-11,1.354835218498708e+81,2.716794324273497e-41,8493753539283172.0,5.2552063500395496e+50
4,7.640795288734666e-11,3.4084290418260525e+81,1.7128639595522303e-41,1.0697113404228532e+16,6.618456496176984e+50
4,9.622889729972995e-11,8.57476125106674e+81,1.0799135281311753e-41,1.3472045621962192e+16,8.335346601843269e+50
4,1.2119158183932057e-10,2.1571970432865262e+82,6.808557222172081e-42,1.696682145750488e+16,1.0497614211559983e+51
4,1.5262982244272473e-10,5.4269721888589215e+82,4.2926077171948584e-42,2.136817514198146e+16,1.322079445507142e+51
4,1.9222343949420537e-10,1.365291466085895e+83,2.706370881883019e-42,2.691128152918875e+16,1.665039336564388e+51
4,2.420880146463388e-10,3.4347343647598525e+83,1.706292266345423e-42,3.389232205048743e+16,2.09696626154211e+51
4,3.048879314074112e-10,8.640938912687852e+83,1.075770256648825e-42,4.268431039703757e+16,2.6409391090538044e+51
4,3.8397873952449546e-10,2.1738456999430494e+84,6.7824350371639974e-43,5.375702353342936e+16,3.326023649326954e+51
4,4.835864500317141e-10,5.4688560756081635e+84,4.2761383993501715e-43,6.7702103004439976e+16,4.188825587821227e+51
4,6.090333411268386e-10,1.3758284121315452e+85,2.6959874307978435e-43,8.52646677577574e+16,5.2754464956184144e+51
4,7.670223402243688e-10,3.4612427049799604e+85,1.69974578655464e-43,1.0738312763141163e+17,6.643947126623684e+51
4,9.659951773982467e-10,8.707627315397775e+85,1.0716428815305158e-43,1.3523932483575454e+17,8.367449742506878e+51
4,1.2165834472092318e-09,2.1906228463772375e+86,6.756413074350912e-44,1.7032168260929245e+17,1.0538045210025178e+52
4,1.5321766802292612e-09,5.511063210737571e+86,4.2597322688377845e-44,2.1450473523209658e+17,1.327171363628243e+52
4,1.929637777682683e-09,1.3864466794442851e+87,2.6856438175845433e-44,2.701492888755756e+17,1.6714521463232943e+52
4,2.4302040365886604e-09,3.487955629318256e+87,1.6932244234443327e-44,3.402285651224125e+17,2.1050426147013465e+52
4,3.0606219093327715e-09,8.774830400956507e+87,1.0675313417871507e-44,4.28487067306588e+17,2.651110544478365e+52
4,3.854576130585682e-09,2.20752947423804e+88,6.730490949213376e-45,5.396406582819955e+17,3.3388336511379426e+52
4,4.854489573238464e-09,5.553596088989703e+88,4.243389083228781e-45,6.79628540253385e+17,4.2049586250522653e+52
4,6.113790003960882e-09,1.397146895639408e+89,2.6753398893983625e-45,8.559306005545234e+17,5.295764595033107e+52
4,7.699764856554546e-09,3.514874716698998e+89,1.686728080650094e-45,1.0779670799176365e+18,6.669535932867254e+52
4,9.69715656046792e-09,8.842552141545481e+89,1.0634355766636262e-45,1.3576019184655086e+18,8.399676526696026e+52
4,1.2212690531474585e-08,2.224566582827692e+90,6.704668278707199e-46,1.709776674406442e+18,1.0578631926313868e+53
4,1.5380777765887124e-08,5.596457224360883e+90,4.227108601024354e-46,2.1533088872241974e+18,1.332282892999061e+53
4,1.9370696741551178e-08,1.4079296931759709e+91,2.6650754939809615e-46,2.711897543817165e+18,1.6778896546752613e+53
4,2.4395638371769913e-08,3.542001558232153e+91,1.6802566621772362e-46,3.415389372047788e+18,2.113150073501884e+53
4,3.072409730567668e-08,8.91079654000234e+91,1.059355525637937e-46,4.301373622794735e+18,2.6613211546412757e+53
4,3.869421823947902e-08,2.241735179160761e+92,6.678944681257818e-47,5.417190553527063e+18,3.3516929899842923e+53
4,4.8731863796298415e-08,5.639649150249745e+92,4.2108905816522564e-47,6.822460931481778e+18,4.2211537978114705e+53
4,6.137336938462864e-08,1.4187957093941746e+93,2.654850479658166e-47,8.59227171384801e+18,5.316160948518649e+53
4,7.729420088193266e-08,3.5693377573074303e+93,1.6738100723993715e-47,1.0821188123470574e+19,6.695223293026517e+53
4,9.73450463919435e-08,8.979567630057526e+93,1.0552911284202808e-47,1.362830649487209e+19,8.43202743061713e+53
4,1.2259727054458286e-07,2.259036278023829e+94,6.653319776754424e-48,1.71636178762416e+19,1.0619374960165073e+54
4,1.5440016007044938e-07,5.683174419607021e+94,4.194734785463232e-48,2.1616022409862914e+19,1.3374141091512733e+54
4,1.9445301941784674e-07,1.429745586553039e+95,2.6446646953377238e-48,2.7223422718498546e+19,1.6843519567455966e+54
4,2.448959686535604e-07,3.5968849296890714e+95,1.667388216056999e-48,3.428543561149846e+19,2.1212887577454336e+54
4,3.084242951964225e-07,9.048869476572719e+95,1.0512423249521664e-48,4.317940132749915e+19,2.6715710904219414e+54
4,3.8843246947024416e-07,2.2764709020348794e+96,6.627793186545217e-49,5.438054572583418e+19,3.3646018558850046e+54
4,4.89195519576889e-07,5.727035605086411e+96,4.178640973727482e-49,6.848737274076446e+19,4.237411345410499e+54
4,6.160974562720967e-07,1.4407799718683636e+97,2.6345179905070752e-49,8.625364387809354e+19,5.3366358574663984e+54
4,7.759189535367126e-07,3.624644703611338e+97,1.660990998256097e-49,1.0862865349513976e+20,6.721009586676592e+54
4,9.771996562044144e-07,9.118706175781075e+97,1.0472090554055285e-49,1.3680795186861801e+20,8.464502932310682e+54
4,1.2306944736088908e-06,2.2940400817046266e+98,6.602364533430507e-50,1.7229722630524473e+20,1.0660274913627164e+55
4,1.549948240111341e-06,5.771235299196648e+98,4.162608908631134e-50,2.1699275361558774e+20,1.3425650879074635e+55
4,1.9520194479948042e-06,1.4518995175509818e+99,2.624410215231126e-50,2.732827227192726e+20,1.6908391480259773e+55
4,2.4583917235044054e-06,3.652618719874766e+99,1.6546183244667197e-50,3.4417484129061673e+20,2.1294587876951144e+55
4,3.096121748378732e-06,9.189081855529375e+99,1.0431912601818408e-50,4.334570447730225e+20,2.6818605032808715e+55
4,3.899284963064838e-06,2.3117448554968333e+100,6.577033441658017e-51,5.458998948290773e+20,3.3775604395907655e+55
4,4.910796298997292e-06,5.815776114454746e+100,4.1466383532727296e-51,6.875114818596209e+20,4.2537315080827026e+55
4,6.184703226021927e-06,1.4631048808453107e+101,2.614341220150036e-51,8.658584516430698e+20,5.357189624428508e+55
4,7.789073637971137e-06,3.680808631943132e+101,1.648270100521604e-51,1.0904703093159592e+21,6.74689519485452e+55
4,9.809632883025233e-06,9.260000675521973e+101,1.0391888799112389e-51,1.3733486036235327e+21,8.497103511658325e+55
4,1.2354344274089467e-05,2.329586269889843e+102,6.551799536917105e-52,1.7296081983725253e+21,1.0701332391067778e+56
4,1.555917782681125e-05,5.860660683540405e+102,4.130729071659722e-52,2.178284895753575e+21,1.3477359053822416e+56
4,1.9595375462707916e-05,1.4743967240682034e+103,2.604310856477006e-52,2.743352564779108e+21,1.6973513243758615e+56
4,2.467860087458036e-05,3.709216106041201e+103,1.6419462326147723e-52,3.45500412244125e+21,2.137660284077234e+56
4,3.108046295340928e-05,9.3314668275667e+103,1.0352018554516389e-52,4.351264813477299e+21,2.6921895452619165e+56
4,3.914302850098963e-05,2.3475653794384368e+104,6.52666244633323e-53,5.480023990138548e+21,3.39056893258709e+56
4,4.929709967724897e-05,5.905891659451626e+104,4.114880828704992e-53,6.901593954814856e+21,4.27011452698668e+56
4,6.208523278997738e-05,1.4857757146480896e+105,2.5943189759960845e-53,8.691932590596834e+21,5.377822553122393e+56
4,7.819072837594546e-05,3.7378428212532016e+105,1.6356466273001518e-53,1.0946701972632364e+22,6.77288050006488e+56
4,9.847414158279279e-05,9.403484535822602e+105,1.0312301278878668e-53,1.378637982159099e+22,8.529829650389938e+56
4,0.00012401926368870028,2.3656832468361527e+106,6.501621798462456e-54,1.7362696916418039e+22,1.0742547999182083e+57
4,0.00015619103166241753,5.9514717156619215e+106,4.099093390223234e-54,2.1866744432738456e+22,1.352926637983391e+57
4,0.000196708460009932,1.497242525164431e+107,2.5843654310599763e-54,2.753918440139048e+22,1.703888582023906e+57
4,0.00024773649183079313,3.766690469622071e+107,1.6293711914901916e-54,3.4683108856311038e+22,2.145893368083071e+57
4,0.00031200167690565946,9.476058057049635e+107,1.0272736385307862e-54,4.368023476679232e+22,2.7025583689945165e+57
4,0.00039293785777200435,2.383940942978118e+108,6.476677223285945e-55,5.5011300088080606e+22,3.4036275270969375e+57
4,0.0004948696481433918,5.997403546276761e+108,4.083366522928041e-55,6.928175074007485e+22,4.286560644209908e+57
4,0.0006232435073630834,1.5087978333874723e+109,2.574450074587859e-55,8.725409103083167e+22,5.3985349484352204e+57
4,0.000784918757752735,3.795760756249481e+109,1.6231198324544848e-55,1.098886260853829e+23,6.79896588628545e+57
4,0.0009885340946089894,9.549191680860257e+109,1.023332328916432e-55,1.3839477324525851e+23,8.56268183209076e+57
4,0.0012449691723538244,2.4023395470243226e+110,6.45182835220451e-56,1.7429568412953542e+23,1.078392234700189e+58
4,0.0015679259304904826,6.043689866195159e+110,4.0676999944276443e-56,2.1950963026866757e+23,1.3581373624129086e+58
4,0.001974660721001148,1.5204423223183058e+111,2.56457276006321e-56,2.7645250094016075e+23,1.7104510175693856e+58
4,0.0024869063565043873,3.8250553993966027e+111,1.6168924578184031e-56,3.4816688991061424e+23,2.154158161370664e+58
4,0.003132033346410161,9.622889729972994e+111,1.0194061408051449e-56,4.3848466849742256e+23,2.712967127695955e+58
4,0.003944512368698,2.4208801464634287e+112,6.42707481803315e-57,5.5223173161772e+23,3.416736416083601e+58
4,0.004967756120682734,6.090333411268585e+112,4.052093573222018e-57,6.954858568955827e+23,4.303070102772042e+58
4,0.0062564389632592905,1.532176680229236e+113,2.5547333415316446e-57,8.759014548563007e+23,5.419327116428414e+58
4,0.00787941830276686,3.8545761305856816e+113,1.6106889755617272e-57,1.1031185623873603e+24,6.825151738972874e+58
4,0.009923413806890892,9.697156560467917e+113,1.0154950161807133e-57,1.389277932964725e+24,8.59566054220853e+58
4,0.012497641043909748,2.4395638371770315e+114,6.402416254995636e-58,1.7496697461473648e+24,1.0825456045904667e+59
4,0.0157396471317116,6.137336938463062e+114,4.03654702869933e-58,2.203550598439624e+24,1.3633681556682725e+59
4,0.019822660209265503,1.5440016007044683e+115,2.544931673598755e-58,2.7751724292971707e+24,1.717038727983623e+59
4,0.024964845430386375,3.884324694702379e+115,1.6045092940172888e-58,3.4950783602540926e+24,2.162454786066612e+59
4,0.031440962049673185,9.771996562044144e+115,1.0115988972495136e-58,4.401734686954246e+24,2.7234159751736238e+59
4,0.03959704446660738,2.4583917235044448e+116,6.377852298719096e-59,5.543586225325033e+24,3.4298957932535603e+59
4,0.049868891671105225,6.1847032260221294e+116,4.021060131132523e-59,6.981644833954732e+24,4.3196431466289245e+59
4,0.06280535302582047,1.5559177826811e+117,2.5351676114279622e-59,8.792749423614865e+24,5.440199364342177e+59
4,0.07909765460024266,3.9143028500988974e+117,1.5983533218696187e-59,1.1073671644033973e+25,6.851438445068366e+59
